"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0071826","GO:0071826","protein-RNA complex organization",210,-0.643392525309195,-2.13704634222392,1.9355415761876e-09,8.02545920817422e-07,5.8825646372936e-07,2396,"tags=43%, list=14%, signal=38%","9129/54475/55299/6880/8667/25804/51639/56949/10978/79084/6430/1653/10713/220717/10946/5433/22889/10772/8487/27339/55052/255308/22868/9326/79752/23246/1968/56342/11218/388524/6169/10856/10419/10728/10907/6629/6134/7919/84844/6637/10480/26121/55164/1983/79833/29997/6732/51065/6135/55692/135295/6175/3921/55011/8664/29777/6208/8607/51154/79760/6431/8175/8668/11171/3646/28985/23212/6635/6125/6152/83443/55702/8665/6223/4809/8666/6128/6633/6193/121053/57819/84154/6147/51386/6234/23521/6631/6232/6209/27335/1939"
"GO:0022618","GO:0022618","protein-RNA complex assembly",202,-0.654171876508628,-2.1736396391588,3.55832715702075e-09,1.35246084693097e-06,9.91337460587536e-07,2396,"tags=45%, list=14%, signal=39%","9129/54475/55299/6880/8667/25804/51639/56949/10978/79084/6430/1653/10713/220717/10946/5433/22889/10772/8487/27339/55052/255308/22868/9326/23246/1968/56342/11218/388524/6169/10856/10419/10728/10907/6629/6134/7919/84844/6637/10480/26121/55164/1983/79833/29997/6732/51065/6135/55692/135295/6175/3921/55011/8664/29777/6208/8607/51154/79760/6431/8175/8668/11171/3646/28985/23212/6635/6125/6152/83443/55702/8665/6223/4809/8666/6128/6633/6193/121053/57819/84154/6147/51386/6234/23521/6631/6232/6209/27335/1939"
"GO:0010975","GO:0010975","regulation of neuron projection development",398,0.611421971701589,1.87725867640872,4.45059542906753e-09,1.56147428861362e-06,1.14454178807437e-06,2609,"tags=31%, list=15%, signal=27%","8829/482/4192/1382/9638/9706/7474/4133/547/8153/10512/4920/2335/348/3655/23316/5362/1000/7436/57118/146760/2664/10501/7504/120892/9353/7025/8831/5979/1949/81618/8837/2043/5396/8322/2670/10371/57463/5780/6474/999/2048/84446/8850/4858/23129/4734/6092/223117/2625/7869/27185/6422/950/4131/349667/83999/4897/1627/4921/7473/4776/112755/2049/5793/84628/5176/55558/10509/3675/4135/23303/4137/9912/4756/816/112/65009/2672/140578/81565/57715/23654/23242/56896/65078/818/9024/27067/23064/6405/120114/1400/22891/5526/10152/23363/23345/153090/55714/29993/55704/6792/25791/64175/23043/23327/9423/4919/5800/627/57498/2909/3706/7074/9139/4058/51657/5058/2033/57154/8507/4038/673"
"GO:0007423","GO:0007423","sensory organ development",465,0.578187996666311,1.79182656421085,1.44881534744569e-08,4.720033428357e-06,3.45972747630641e-06,3079,"tags=35%, list=18%, signal=29%","8829/8854/1545/7474/7837/1290/3975/8516/1543/11145/2202/57545/10765/341640/1280/8642/6774/2263/2200/2706/4646/5595/56917/64919/4647/50937/3913/5076/219736/26020/1289/10763/5979/9132/64093/11078/10220/9172/5629/2043/5396/2321/8322/6297/23424/7068/6505/8412/2048/1052/182/54796/493/84059/1028/2535/56603/4487/2625/6604/9355/2823/5797/1956/7475/2247/5087/196740/1687/3791/8736/83605/494513/23210/30812/116448/5176/28996/51141/43/1027/85407/3229/221935/55283/8100/145258/27151/579/124590/4094/168667/27067/7483/120114/2138/10152/3784/3985/9992/121643/4851/64220/631/55714/7545/2737/170692/7855/357/343472/113246/55184/596/7477/49855/652/26018/144165/340784/2103/9423/130557/4919/6096/4211/5090/10194/6094/775/9935/2909/4088/4853/4763/10253/4212/81029/65084/5594/9321/5080/7046/204851/124842/11023/4915/3714/284217/79955/27152/6662/4781/5048/5961/57045/2195/2254/6495/1969/64072/9742"
"GO:0030335","GO:0030335","positive regulation of cell migration",448,0.576841722906669,1.7803587339465,4.1722638634518e-08,1.26864636541358e-05,9.29902458268275e-06,1681,"tags=19%, list=10%, signal=18%","8829/3488/3315/4192/1545/56034/7114/7474/3309/5154/10512/1793/2771/2651/4313/4920/6678/9076/2335/6774/3655/57118/5328/6386/81704/8503/10501/284114/5420/5595/2113/55612/3673/5979/83692/25960/5629/2043/2321/8322/857/3912/10371/2048/54828/5293/9181/59/223117/147372/5228/2625/7869/8613/23224/1956/1277/2247/10396/7852/4921/3791/7423/1950/653464/7494/58191/23075/351/10509/3675/4233/7040/23332/389/152007/9943/57715/4318/642273/5295/3688/2039/58494/2294/153769/6405"
"GO:0007389","GO:0007389","pattern specification process",404,0.58787214955243,1.80512568005334,5.06510424008867e-08,1.38207799275558e-05,1.01304647064742e-05,2779,"tags=30%, list=16%, signal=26%","2719/8829/11022/8854/7474/3975/10409/10512/57545/63917/6781/8642/5362/2263/8701/56917/50937/5076/27023/8831/79600/10220/4036/3169/23424/3213/79971/3218/6790/6092/23432/56603/57619/2016/4487/4821/6604/6422/9355/9980/80319/7475/57216/2247/5087/56998/7473/57534/7481/5681/58524/3226/84314/1952/3215/28996/85407/3229/65009/388389/145258/79728/579/3227/2736/3223/7703/23242/7092/26005/2294/6405/79191/8553/2138/55329/5567/121643/4851/3200/23639/7080/7545/2737/8928/7855/2348/27031/54880/7477/79365/652/144165/23059/23272/4211/5311/5090/10194/3204/90/9371/5727/9935/56033/4088/4853/2033/4212/4038/3911/55897/9421/4297/5080/23648/7046/2186/7704/204851"
"GO:2000147","GO:2000147","positive regulation of cell motility",464,0.574387413345131,1.77860311410949,5.15135406201378e-08,1.38207799275558e-05,1.01304647064742e-05,1681,"tags=19%, list=10%, signal=18%","8829/3488/3315/4192/1545/56034/7114/7474/3309/5154/10512/1793/2771/2651/4313/4920/6678/9076/2335/6774/284119/3655/57118/5328/6386/81704/8503/10501/284114/5420/5595/2113/55612/3673/5979/83692/25960/5629/2043/2321/8322/857/3912/10371/2048/54828/5293/9181/59/223117/147372/5228/1366/2625/7869/8613/23224/1956/1277/2247/10396/7852/4921/3791/7423/1950/653464/7494/58191/23075/351/10509/3675/4233/7040/23332/389/152007/9943/57715/4318/642273/5295/3688/2039/58494/2294/153769/6405"
"GO:0040017","GO:0040017","positive regulation of locomotion",473,0.57365993200465,1.77915303882249,1.18936739086096e-07,3.01372481650935e-05,2.20902387916632e-05,1681,"tags=19%, list=10%, signal=18%","8829/3488/3315/4192/1545/56034/7114/7474/3309/5154/10512/1793/2771/2651/4313/4920/6678/9076/2335/6774/284119/3655/57118/5328/6386/81704/8503/10501/284114/5420/5595/2113/55612/9353/3673/5979/83692/25960/5629/2043/2321/8322/857/3912/10371/2048/54828/5293/9181/59/223117/147372/5228/1366/2625/7869/8613/23224/1956/1277/2247/10396/7852/4921/3791/7423/1950/653464/7494/58191/23075/351/10509/3675/4233/7040/23332/389/152007/9943/57715/4318/642273/5295/3688/2039/58494/2294/153769/6405"
"GO:0050770","GO:0050770","regulation of axonogenesis",142,0.714660089279852,2.01470043876456,1.3246820962486e-07,3.10703766775875e-05,2.27742107174137e-05,1681,"tags=30%, list=10%, signal=28%","8829/1382/9706/7474/4133/8153/10512/2335/5362/1000/2664/10501/7504/9353/8831/5979/1949/2043/10371/57463/6474/999/2048/84446/23129/6092/223117/7869/27185/4131/7473/2049/55558/10509/4135/23303/4137/140578/57715/23654/65078/9024/6405"
"GO:0001654","GO:0001654","eye development",309,0.610069511804722,1.84257069441162,1.36243703913999e-07,3.10703766775875e-05,2.27742107174137e-05,2614,"tags=31%, list=15%, signal=27%","8829/8854/1545/7474/7837/1290/3975/1543/11145/2202/57545/10765/341640/6774/2200/56917/64919/4647/50937/3913/5076/1289/10763/5979/64093/10220/9172/5629/2321/8322/6297/23424/7068/6505/8412/2048/182/493/1028/2625/6604/9355/2823/5797/1956/7475/2247/5087/196740/3791/8736/23210/30812/5176/28996/43/1027/85407/221935/27151/4094/27067/7483/120114/10152/3985/121643/4851/64220/631/55714/2737/170692/7855/357/343472/113246/55184/596/7477/49855/652/144165/130557/6096/4211/5090/6094/775/2909/4088/4853/4763/10253/4212/81029/65084"
"GO:0009611","GO:0009611","response to wounding",440,0.570473749509874,1.76050928489117,1.56238128538075e-07,3.39334335362932e-05,2.48727968038559e-05,1645,"tags=19%, list=9%, signal=18%","6850/8829/3315/4192/84959/100506658/7474/1606/2065/5154/23208/1605/2192/4313/710/7168/9076/2335/348/6774/55959/10675/146760/80274/5328/23671/1026/3913/8324/10855/55612/114897/1289/3673/5465/8837/2043/5627/857/6505/2048/6790/7414/8613/84962/2768/50848/4131/349667/6812/3691/83999/6609/2247/60/7852/90102/4921/1495/3791/7494/3625/309/947/26509/5327/7040/558/4756/94121/23332/5873/389/667/2064/139189/7006/128866/160851/3688/65078/199731/2039/7538/2294"
"GO:0048880","GO:0048880","sensory system development",314,0.609953465996061,1.84476301835619,1.97552982058126e-07,4.0238066251023e-05,2.94940164122017e-05,3079,"tags=36%, list=18%, signal=30%","8829/8854/1545/7474/7837/1290/3975/1543/11145/2202/57545/10765/341640/6774/2200/56917/64919/4647/50937/3913/5076/1289/10763/5979/64093/10220/9172/5629/2321/8322/6297/10371/23424/7068/6505/8412/2048/182/493/1028/2625/6604/9355/2823/5797/1956/7475/2247/5087/196740/3791/8736/23210/30812/5176/28996/43/1027/85407/221935/27151/4094/27067/7483/120114/10152/3985/121643/4851/64220/631/55714/2737/170692/7855/357/343472/113246/55184/596/7477/49855/652/144165/130557/6096/4211/5090/6094/775/2909/4088/4853/4763/10253/4212/81029/65084/5080/7046/204851/124842/11023/4915/284217/6662/4781/5961/57045/2195/2254/1969/9742"
"GO:0003002","GO:0003002","regionalization",366,0.588537688798358,1.79251840630239,2.11732863412531e-07,4.0238066251023e-05,2.94940164122017e-05,2779,"tags=30%, list=16%, signal=25%","2719/8829/11022/8854/7474/3975/10409/10512/57545/63917/5362/2263/8701/50937/5076/27023/79600/10220/4036/3169/23424/3213/79971/3218/6790/6092/23432/56603/2016/4487/4821/6604/6422/9355/80319/57216/2247/5087/56998/7473/57534/7481/5681/58524/3226/84314/1952/3215/28996/85407/3229/65009/388389/145258/79728/579/3227/2736/3223/7703/23242/7092/26005/2294/6405/79191/8553/55329/5567/121643/4851/3200/23639/7080/2737/8928/7855/2348/27031/7477/79365/652/144165/23059/23272/5311/5090/10194/3204/90/9371/5727/9935/56033/4088/4853/2033/4038/3911/55897/9421/4297/5080/23648/7046/2186/7704/204851"
"GO:0050808","GO:0050808","synapse organization",396,0.581242663037382,1.78643256212987,2.06341517353415e-07,4.0238066251023e-05,2.94940164122017e-05,3615,"tags=38%, list=21%, signal=31%","8829/23229/6623/5098/6272/7474/547/1605/4920/55638/4884/348/5552/23316/1000/10882/6386/56098/23613/3913/120892/22865/8831/2743/1949/8506/1742/2043/9746/57463/9118/2239/999/6505/2048/57555/23129/4734/6092/1140/27185/266727/4131/2823/9148/643866/60/4897/1627/23380/4776/2049/653464/26470/84628/23085/351/3675/4137/9912/43/22866/816/116442/221935/57679/2064/23654/9231/8496/3688/9463/53942/56131/27067/27445/6405/22891/10152/6710/92737/8495/256158/85461/153090/7855/375790/784/8326/7477/6792/25791/288/9423/3371/5800/627/4204/3706/7074/9722/4763/8497/783/28988/4038/3911/55619/392617/10497/9806/8128/91752/80725/4915/23077/54434/285489/57512/10154/58512/56850/5048/26059/6093/6495/22941/8500/23732/84885/1942/2017/2316/2185/4208/10160/10013/55203/7846/64084/119/3587/7804/25/54549/6853/1008/1488/1639/51201/11178"
"GO:0008033","GO:0008033","tRNA processing",133,-0.657298093006796,-2.06883178297075,2.98490171373885e-07,5.23620642937034e-05,3.8380760497306e-05,3469,"tags=53%, list=20%, signal=43%","24140/138716/55798/55226/6301/6741/54802/23587/87178/54974/55039/348180/51504/55006/55644/79074/80324/80746/339487/83480/54482/10785/84705/8846/79693/51095/25940/54931/10978/1653/79691/9836/112970/26610/51493/285381/11102/79828/57570/10248/84881/51531/79897/1787/51367/93587/90353/51002/84520/56986/11157/112858/80745/10557/10556/10667/55621/60487/54517/10799/2926/25821/63892/10775/134637/81890/4234/56931/55250/3735/54901"
"GO:0031589","GO:0031589","cell-substrate adhesion",300,0.618612842529206,1.86242009127083,2.96152933656134e-07,5.23620642937034e-05,3.8380760497306e-05,2803,"tags=32%, list=16%, signal=27%","8829/482/4192/59339/22998/8516/1605/2192/255743/1793/2651/2335/3655/10675/5328/59277/8324/10855/3728/55612/3673/11078/8322/3912/182/7414/27185/6422/84962/9404/55679/1277/3691/90102/9928/23380/3791/2049/10516/84168/947/3675/558/5318/23332/10391/4811/5295/253725/158326/3688/2039/8394/2294/4585/7402/5921/5880/151887/4851/3696/5155/7059/3679/11037/54453/3685/5034/596/1281/5786/5800/3204/3915/4088/136227/7074/4763/55742/5590/6904/673/3911/5054/285613/3672/604/8754/9806/10395/22801/2932/54361/80725/56999"
"GO:0016101","GO:0016101","diterpenoid metabolic process",59,0.820352403687326,2.05049668109127,3.24014614573722e-07,5.4734468780398e-05,4.01197043230465e-05,752,"tags=20%, list=4%, signal=20%","216/1382/9249/8854/1545/1543/5947/6715/4036/84649/4035/56603"
"GO:0150063","GO:0150063","visual system development",310,0.60915760299635,1.84102201804005,4.08437330485284e-07,6.65315237265494e-05,4.87668030684685e-05,2614,"tags=31%, list=15%, signal=27%","8829/8854/1545/7474/7837/1290/3975/1543/11145/2202/57545/10765/341640/6774/2200/56917/64919/4647/50937/3913/5076/1289/10763/5979/64093/10220/9172/5629/2321/8322/6297/23424/7068/6505/8412/2048/182/493/1028/2625/6604/9355/2823/5797/1956/7475/2247/5087/196740/3791/8736/23210/30812/5176/28996/43/1027/85407/221935/27151/4094/27067/7483/120114/10152/3985/121643/4851/64220/631/55714/2737/170692/7855/357/343472/113246/55184/596/7477/49855/652/144165/130557/6096/4211/5090/6094/775/2909/4088/4853/4763/10253/4212/81029/65084"
"GO:0031346","GO:0031346","positive regulation of cell projection organization",311,0.599972562714047,1.81452154141948,4.91082118402026e-07,7.72353635183325e-05,5.66125883137872e-05,2609,"tags=29%, list=15%, signal=25%","8829/482/4192/1382/9638/100506658/7474/8153/4920/2335/348/3655/23316/5362/7436/57118/2664/23613/202018/9353/3673/5979/1742/8837/2043/8322/139818/57463/6474/2048/8850/23129/6092/26053/27185/950/4131/2823/9148/1627/4921/7473/3064/5176/55558/3675/4135/4137/816/65009/140578/8100/9001/10801/81565/150696/23654/5295/23242/27067/23064/5526/10152/5880/6624/55329/23363/153090/55714/29993/55704/375790/6792/64175/57175/9423/4919/627/2150/57498/2909/3706/7074/9139/4058/51657/2033/57154/8507/673"
"GO:0042255","GO:0042255","ribosome assembly",63,-0.788170888440309,-2.24608498948017,5.58479436551472e-07,8.49074903370421e-05,6.22361645785079e-05,2623,"tags=65%, list=15%, signal=55%","51081/51116/57647/54475/55299/220717/55052/22868/23246/56342/51388/388524/84769/6169/51001/6134/1983/83939/708/29997/51065/6135/6175/3921/1964/29777/6208/51154/4869/23212/6125/6152/84273/6223/6128/6193/84154/6147/6234/6232/6209"
"GO:0016055","GO:0016055","Wnt signaling pathway",404,0.568153911968922,1.74457867667091,6.28571710652918e-07,9.00605667000512e-05,6.60133072939597e-05,2657,"tags=29%, list=15%, signal=25%","2719/4192/100113407/1363/7474/92162/283149/348/55959/1000/2263/83439/100133941/120892/7091/8324/3728/55612/51339/406/25960/8322/857/130574/2239/4035/9686/79971/147495/64359/57674/10023/2535/27122/2625/8613/27185/6422/80319/1956/1277/9580/7475/1747/83999/25776/9620/57216/2247/387914/6382/56998/7473/7481/4776/1952/1950/1958/351/3675/7040/85407/7041/26524/84445/145258/59349/57658/3485/4811/8658/25937/79412/2262/57680/130612/51704/7483/55366/23002/4851/90268/1951/153090/2737/7855/2348/27031/440193/8326/7477/5495/27130/55593/80351/3487/23043/144165/5800/6932/5311/128272/4163/1540/56033/4088/219771/7074/57154/51421/51366/81029/4038/53944/55897/151195/6468/8945"
"GO:0001525","GO:0001525","angiogenesis",449,0.549755651611065,1.69697238922263,6.31865409866617e-07,9.00605667000512e-05,6.60133072939597e-05,1245,"tags=16%, list=7%, signal=15%","6850/8829/3315/4192/1545/7474/7837/2034/5154/1605/6672/4313/6678/2028/2335/6774/5579/2263/8503/23670/3606/10855/3728/2113/9353/3953/23576/25960/2321/8322/7039/857/2702/91010/3213/2048/182/57674/54828/493/23129/5293/147372/5228/6422/4017/6772/6733/5797/79812/90993/2969/2247/672/4897/7852/196740/1464/3791/4776/83605/23210/7423/2049/1950/81575/7494/10266/5176/28996/947/7040"
"GO:1901796","GO:1901796","regulation of signal transduction by p53 class mediator",102,-0.711717394433276,-2.2084461641963,7.33687516441161e-07,0.000101404507954186,7.43282791775798e-05,1633,"tags=30%, list=9%, signal=28%","83787/23246/133383/9958/27063/11200/56950/10419/51499/6224/23028/112858/29997/51616/6135/6154/4869/23212/6125/6201/55702/6659/55003/6167/84154/9349/9521/6446/6209/6591/4609"
"GO:0140053","GO:0140053","mitochondrial gene expression",162,-0.626476790004791,-2.04389658251906,9.33918033062778e-07,0.000125282357317627,9.18304542726744e-05,3101,"tags=62%, list=18%, signal=51%","64975/54148/64969/2617/65080/64978/51258/54802/51650/87178/64863/51069/55006/51264/80324/78988/4701/64432/79590/55037/60493/51081/56652/80298/51116/5442/51106/51318/7978/8846/51095/133522/54931/51250/64983/79675/79736/55052/22868/84545/118487/9553/11222/29093/51263/3396/51023/55173/79828/57570/64928/84311/84881/28977/23107/28998/285367/84769/122704/64979/51001/84275/9617/283459/65005/63875/28973/64981/6183/55168/29088/60488/10352/57038/79072/64960/6832/54516/219927/65003/7019/51253/51067/708/84300/54460/51649/54534/55005/116541/51642/29074/65008/51073/25821/10884/64216/57129/55278/90480"
