"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0015980","GO:0015980","energy derivation by oxidation of organic compounds",300,-0.577135237028821,-2.01528349625467,6.04666462583428e-11,2.50716703258456e-08,2.32377082654072e-08,2976,"tags=38%, list=17%, signal=32%","55753/7415/514/37/2632/5167/6389/10514/55847/5261/9377/3091/4714/51142/207/3419/2931/27069/4711/10476/513/9016/1327/5213/3588/54205/7384/983/5018/1345/4702/84883/402/539/4724/4717/1537/4715/7381/4535/7385/7388/891/65084/4191/4190/515/5837/84300/8802/47/3417/4720/4512/498/4712/4704/4725/5836/34/4722/3416/387/2629/4539/3658/664/4514/6390/637/7360/30968/509/1737/6391/2631/63976/4728/29997/51085/4706/5160/4538/2820/7262/1431/92259/2997/400916/4726/27166/3420/4710/4719/4731/4508/9555/4716/4513/4540/4519/205/9945/10975/11232/10131/2992/55526/4541/10165/3418/7157/3421/2271/10728"
"GO:0009260","GO:0009260","ribonucleotide biosynthetic process",208,-0.641187334304474,-2.18265692682086,6.7402579868113e-11,2.56185972315386e-08,2.37446281359949e-08,2409,"tags=38%, list=14%, signal=33%","4711/10476/513/7371/54963/4702/790/517/226/539/6576/4724/516/4717/4715/56474/9200/4535/107/5165/515/47/3615/4720/100/197322/2023/498/4712/4704/4725/4831/84833/4722/109/4539/9060/9524/6390/30968/509/1737/6391/4728/3251/4706/5160/11332/4538/84532/25874/4833/1503/38/64834/55902/518/4726/60481/113/2180/4710/4719/4731/4508/10606/9061/4522/4716/2182/4540/51727/205/4541/10165/8833/159/471"
"GO:0009152","GO:0009152","purine ribonucleotide biosynthetic process",194,-0.654505121491091,-2.20105902000356,7.78392816701085e-11,2.7309612592105e-08,2.53119477884337e-08,1997,"tags=35%, list=12%, signal=31%","517/226/539/6576/4724/516/4717/4715/9200/4535/107/5165/515/47/3615/4720/100/197322/2023/498/4712/4704/4725/4831/84833/4722/109/4539/9060/9524/6390/30968/509/1737/6391/4728/3251/4706/5160/11332/4538/84532/25874/4833/38/64834/55902/518/4726/60481/113/2180/4710/4719/4731/4508/10606/9061/4522/4716/2182/4540/205/4541/10165/8833/159/471"
"GO:0009259","GO:0009259","ribonucleotide metabolic process",341,-0.556858013441216,-1.96448465281833,1.74858692934464e-10,5.69664641767206e-08,5.27994369041208e-08,1997,"tags=28%, list=12%, signal=25%","517/226/539/6576/4724/516/4717/4715/1497/56474/9200/4535/3094/5901/53343/2773/107/5165/55711/515/8802/47/3615/5141/4720/100/197322/2023/498/4712/29789/4704/4725/4831/84833/4722/109/4539/9060/9524/6390/3295/30968/509/1737/6391/64087/4728/3251/4706/5160/11332/4538/84532/11164/25874/4833/1503/38/64834/55902/518/4621/4726/60481/3157/113/2180/4597/4710/4719/23597/4731/4508/55669/10606/10380/9061/4522/4716/2182/3156/4540/51727/205/4541/10165/8833/3304/3303/159/471/3312/5152"
"GO:1901293","GO:1901293","nucleoside phosphate biosynthetic process",263,-0.588133965290548,-2.03303249485704,3.46537725912621e-10,1.05370571192498e-07,9.76628426150937e-08,2008,"tags=32%, list=12%, signal=29%","23475/517/226/539/6576/4724/516/4717/6240/4715/56474/9200/4535/125061/107/5165/515/47/3615/4720/100/197322/2023/498/4712/4704/4725/4831/55191/84833/4722/109/54981/4539/9060/5634/9524/6390/30968/1854/509/1737/6391/4199/4728/3251/4706/5160/11332/4538/84532/7298/25874/4833/1503/38/5631/64834/55902/518/4726/60481/113/2180/4710/4719/102157402/4731/4508/10606/9061/4522/4716/9497/2182/4540/51727/205/4541/10165/6241/8833/3735/159/471"
"GO:0009165","GO:0009165","nucleotide biosynthetic process",261,-0.590453915380545,-2.03895290807867,3.90893662312432e-10,1.11429124612938e-07,1.03278220253074e-07,2008,"tags=33%, list=12%, signal=29%","23475/517/226/539/6576/4724/516/4717/6240/4715/56474/9200/4535/125061/107/5165/515/47/3615/4720/100/197322/2023/498/4712/4704/4725/4831/55191/84833/4722/109/54981/4539/9060/5634/9524/6390/30968/1854/509/1737/6391/4199/4728/3251/4706/5160/11332/4538/84532/7298/25874/4833/1503/38/5631/64834/55902/518/4726/60481/113/2180/4710/4719/102157402/4731/4508/10606/9061/4522/4716/9497/2182/4540/51727/205/4541/10165/6241/8833/3735/159/471"
"GO:0009060","GO:0009060","aerobic respiration",184,-0.636187944497885,-2.11023467453727,1.81642262003962e-09,4.87335504117687e-07,4.5168750724948e-07,2490,"tags=43%, list=14%, signal=37%","3419/27069/4711/10476/513/9016/1327/54205/7384/983/5018/1345/4702/402/539/4724/4717/1537/4715/7381/4535/7385/7388/891/65084/4191/4190/515/84300/8802/47/3417/4720/4512/498/4712/4704/4725/4722/3416/387/4539/3658/664/4514/6390/637/30968/509/1737/6391/2631/4728/29997/51085/4706/5160/4538/1431/92259/400916/4726/3420/4710/4719/4731/4508/9555/4716/4513/4540/4519/205/10975/55526/4541/3418/3421/2271"
"GO:0006164","GO:0006164","purine nucleotide biosynthetic process",226,-0.59647093650494,-2.0257245751243,2.13006836776424e-09,5.39735656965151e-07,5.00254652920538e-07,2008,"tags=33%, list=12%, signal=30%","23475/517/226/539/6576/4724/516/4717/4715/9200/4535/125061/107/5165/515/47/3615/4720/100/197322/2023/498/4712/4704/4725/4831/55191/84833/4722/109/54981/4539/9060/5634/9524/6390/30968/509/1737/6391/4728/3251/4706/5160/11332/4538/84532/25874/4833/38/5631/64834/55902/518/4726/60481/113/2180/4710/4719/4731/4508/10606/9061/4522/4716/9497/2182/4540/205/4541/10165/8833/159/471"
"GO:0071826","GO:0071826","protein-RNA complex organization",210,-0.607007873851273,-2.06688184275506,3.66118668328502e-09,8.78877498024368e-07,8.14588682552502e-07,2014,"tags=34%, list=12%, signal=31%","10992/9092/8683/23405/11168/10856/54496/10181/25929/10262/6232/51639/8996/55702/51747/6634/23246/11051/91695/9879/23450/9416/1207/22889/545/51065/27339/6627/10907/51631/4809/11171/6629/27161/57819/26523/10946/6635/8662/10713/29997/8667/23521/1939/1660/28985/6430/6147/10419/10291/10480/8664/6152/8607/8175/6135/8666/55011/27335/7520/55692/6125/3646/6426/6128/51386/1653/3320/10728/3326/121053/8665"
"GO:0022618","GO:0022618","protein-RNA complex assembly",202,-0.61823958082935,-2.1001087370822,5.00185010005491e-09,1.14067191531752e-06,1.05723315799055e-06,2014,"tags=36%, list=12%, signal=32%","10992/9092/8683/23405/11168/10856/54496/10181/25929/10262/6232/51639/8996/55702/51747/6634/23246/11051/91695/9879/23450/9416/1207/22889/545/51065/27339/6627/10907/51631/4809/11171/6629/27161/57819/26523/10946/6635/8662/10713/29997/8667/23521/1939/1660/28985/6430/6147/10419/10291/10480/8664/6152/8607/8175/6135/8666/55011/27335/7520/55692/6125/3646/6426/6128/51386/1653/3320/10728/3326/121053/8665"
"GO:0072522","GO:0072522","purine-containing compound biosynthetic process",234,-0.579362887532893,-1.98613104618425,6.0785724130921e-08,1.32020803695777e-05,1.22363643162796e-05,2008,"tags=32%, list=12%, signal=29%","23475/517/226/539/6576/4724/516/4717/4715/9200/4535/125061/107/5165/515/47/3615/4720/100/197322/2023/498/4712/4704/4725/4831/55191/84833/4722/109/54981/4539/9060/5634/9524/6390/30968/509/1737/6391/4728/3251/4706/5160/11332/4538/84532/25874/4833/38/5631/64834/55902/518/4726/60481/113/2180/4710/4719/4731/4508/10606/9061/4522/4716/9497/2182/4540/205/4541/10165/8833/159/471"
"GO:0002181","GO:0002181","cytoplasmic translation",153,-0.631924065294225,-2.05025013877472,9.10566999143033e-08,1.88777094685972e-05,1.74968280792269e-05,2839,"tags=59%, list=16%, signal=50%","6209/11224/6203/7812/6229/6205/80315/6170/6134/6227/6224/8668/1973/6193/7884/10642/6181/6168/6217/3184/6189/6142/6136/6194/4733/6155/6231/6157/6144/6202/3192/6232/6233/6191/6207/10492/6230/6210/6160/10399/1974/6201/8662/6188/6133/8667/6161/6141/23521/2197/6228/1939/1660/6167/28985/6147/6154/6164/10480/8664/6138/8531/6152/8891/6135/8666/6158/6165/25946/4736/6173/27335/6122/6130/6125/6139/3646/5315/6143/6156/200916/6128/9045/6124/51386/56339/9349/85451/6129/8665"
"GO:0042773","GO:0042773","ATP synthesis coupled electron transport",93,-0.70419864635162,-2.13484918940843,1.58036597038458e-07,2.68594565664646e-05,2.48947201262239e-05,3701,"tags=60%, list=21%, signal=48%","4708/11315/1329/4705/55967/4694/4707/1350/4697/4709/1349/6389/9377/4714/51142/27069/4711/1327/54205/7384/983/1345/4702/4724/4717/1537/4715/7381/4535/7385/7388/891/4720/4512/4712/4704/4725/4722/4539/4514/6390/637/6391/4728/4706/4538/4726/4710/4719/4731/4716/4513/4540/4519/10975/4541"
"GO:0042775","GO:0042775","mitochondrial ATP synthesis coupled electron transport",93,-0.70419864635162,-2.13484918940843,1.58036597038458e-07,2.68594565664646e-05,2.48947201262239e-05,3701,"tags=60%, list=21%, signal=48%","4708/11315/1329/4705/55967/4694/4707/1350/4697/4709/1349/6389/9377/4714/51142/27069/4711/1327/54205/7384/983/1345/4702/4724/4717/1537/4715/7381/4535/7385/7388/891/4720/4512/4712/4704/4725/4722/4539/4514/6390/637/6391/4728/4706/4538/4726/4710/4719/4731/4716/4513/4540/4519/10975/4541"
"GO:0022904","GO:0022904","respiratory electron transport chain",115,-0.675473971600234,-2.11203747713273,1.43535086428412e-07,2.68594565664646e-05,2.48947201262239e-05,3834,"tags=59%, list=22%, signal=46%","1347/6648/23369/4708/11315/1329/2109/4705/79751/55967/4694/4707/1350/4697/4709/2108/1349/6389/10514/9377/4714/51142/27069/4711/1327/54205/7384/983/1345/4702/84883/4724/4717/1537/4715/7381/4535/7385/7388/891/4720/4512/4712/4704/4725/4722/2629/4539/4514/6390/637/6391/4728/4706/4538/2820/4726/4710/4719/4731/4716/4513/4540/4519/10975/11232/4541/10165"
"GO:0009142","GO:0009142","nucleoside triphosphate biosynthetic process",119,-0.66678027662838,-2.09548369327242,1.51480413282328e-07,2.68594565664646e-05,2.48947201262239e-05,3191,"tags=50%, list=18%, signal=41%","132/4709/5465/54539/7415/514/6389/3614/4714/7040/4711/10476/513/7371/54963/4702/790/517/226/539/4724/516/4717/4715/56474/4535/515/3615/4720/2023/498/4712/4704/4725/4831/84833/4722/4539/6390/30968/509/6391/4728/4706/4538/7298/4833/1503/518/4726/4710/4719/4731/4508/4716/4540/205/4541/10165"
"GO:0009141","GO:0009141","nucleoside triphosphate metabolic process",169,-0.622723939506387,-2.05982763500424,1.59001387260369e-07,2.68594565664646e-05,2.48947201262239e-05,3191,"tags=45%, list=18%, signal=37%","132/10059/4709/5465/54539/51715/65220/7415/514/5167/6389/3614/4714/7040/4711/10476/513/7371/54963/525/4702/790/517/226/539/4724/516/4717/4715/1497/56474/4535/5901/2773/515/3615/4720/100/2023/498/4712/29789/4704/4725/4831/84833/4722/4539/6390/30968/1854/509/6391/4728/4706/4538/7298/11164/4833/1503/518/4621/4726/4710/4719/4731/4508/55669/4716/4540/205/4541/10165/3304/3303/3312"
"GO:0009199","GO:0009199","ribonucleoside triphosphate metabolic process",154,-0.627045113625602,-2.03206130997656,1.75870497065278e-07,2.86480477540976e-05,2.65524780531638e-05,3151,"tags=47%, list=18%, signal=39%","10059/4709/5465/54539/51715/65220/7415/514/5167/6389/3614/4714/7040/4711/10476/513/7371/54963/525/4702/790/517/226/539/4724/516/4717/4715/1497/56474/4535/5901/2773/515/3615/4720/2023/498/4712/29789/4704/4725/4831/84833/4722/4539/6390/30968/509/6391/4728/4706/4538/11164/4833/1503/518/4621/4726/4710/4719/4731/4508/55669/4716/4540/205/4541/10165/3304/3303/3312"
"GO:0009144","GO:0009144","purine nucleoside triphosphate metabolic process",153,-0.622738046201335,-2.0204464994542,2.38770585765205e-07,3.75528497129345e-05,3.48059046255196e-05,3191,"tags=45%, list=18%, signal=37%","132/10059/4709/5465/54539/51715/65220/7415/514/5167/6389/3614/4714/7040/4711/10476/513/525/4702/517/226/539/4724/516/4717/4715/1497/4535/5901/2773/515/3615/4720/100/2023/498/4712/29789/4704/4725/4831/84833/4722/4539/6390/30968/509/6391/4728/4706/4538/11164/4833/518/4621/4726/4710/4719/4731/4508/55669/4716/4540/205/4541/10165/3304/3303/3312"
"GO:0009205","GO:0009205","purine ribonucleoside triphosphate metabolic process",147,-0.625593571562491,-2.03150826928026,2.73577120346733e-07,4.15928415300484e-05,3.85503759758765e-05,3151,"tags=46%, list=18%, signal=38%","10059/4709/5465/54539/51715/65220/7415/514/5167/6389/3614/4714/7040/4711/10476/513/525/4702/517/226/539/4724/516/4717/4715/1497/4535/5901/2773/515/3615/4720/2023/498/4712/29789/4704/4725/4831/84833/4722/4539/6390/30968/509/6391/4728/4706/4538/11164/4833/518/4621/4726/4710/4719/4731/4508/55669/4716/4540/205/4541/10165/3304/3303/3312"
"GO:0009201","GO:0009201","ribonucleoside triphosphate biosynthetic process",111,-0.665927811859578,-2.06734555735559,4.52104804508054e-07,6.65177423664915e-05,6.16520507607588e-05,3142,"tags=50%, list=18%, signal=42%","4709/5465/54539/7415/514/6389/3614/4714/7040/4711/10476/513/7371/54963/4702/790/517/226/539/4724/516/4717/4715/56474/4535/515/3615/4720/2023/498/4712/4704/4725/4831/84833/4722/4539/6390/30968/509/6391/4728/4706/4538/4833/1503/518/4726/4710/4719/4731/4508/4716/4540/4541/10165"
"GO:0046034","GO:0046034","ATP metabolic process",125,-0.65408091080691,-2.06433633099095,5.23632344554685e-07,7.463397260981e-05,6.91745886753821e-05,3151,"tags=47%, list=18%, signal=39%","10059/4709/5465/54539/65220/7415/514/5167/6389/4714/7040/4711/10476/513/525/4702/517/226/539/4724/516/4717/4715/1497/4535/515/4720/2023/498/4712/29789/4704/4725/84833/4722/4539/6390/30968/509/6391/4728/4706/4538/11164/518/4621/4726/4710/4719/4731/4508/4716/4540/205/4541/10165/3304/3303/3312"
"GO:0042273","GO:0042273","ribosomal large subunit biogenesis",75,-0.7075602104016,-2.07011024667997,6.62989110878373e-07,9.16331313550382e-05,8.49302797220908e-05,1942,"tags=35%, list=11%, signal=31%","115416/55319/23481/8886/10412/23560/23246/4809/220064/29997/117246/6147/6154/51491/6152/6135/6165/4869/4736/6130/6125/6128/9045/10969/81887/6129"
"GO:0042254","GO:0042254","ribosome biogenesis",320,-0.483280591458341,-1.70755398451414,9.62022974954374e-07,0.000129052552610791,0.000119612516019095,2842,"tags=38%, list=16%, signal=32%","11056/6209/11224/10514/56902/6203/84128/6229/6205/64745/64216/9277/55661/6134/26135/51202/6227/84231/55759/25926/6193/92856/317781/2068/1964/29889/9790/6217/55226/6189/9092/88745/83939/115416/55319/6194/23481/6155/25983/27340/54853/6202/5393/8886/6232/10438/5901/22803/51013/10412/8602/26574/55813/6191/51068/23560/23246/91695/79039/6207/708/5303/6230/6210/29081/4927/10556/51065/65095/8451/84881/134430/22927/29102/1736/4809/401466/54552/27292/54059/79050/51077/55646/6201/220064/51118/7514/29997/2091/11137/6228/23517/117246/6147/6154/51491/11157/10436/114049/1654/6152/6135/6165/55011/4869/4736/7520/6130/6125/51602/6128/9045/5394/55720/51096/10969/81887/6129/10528/5036"
"GO:0009206","GO:0009206","purine ribonucleoside triphosphate biosynthetic process",105,-0.662305642261752,-2.0406820503497,1.35318291221364e-06,0.000176339064645898,0.000163440077457142,3142,"tags=49%, list=18%, signal=40%","4709/5465/54539/7415/514/6389/3614/4714/7040/4711/10476/513/4702/517/226/539/4724/516/4717/4715/4535/515/3615/4720/2023/498/4712/4704/4725/4831/84833/4722/4539/6390/30968/509/6391/4728/4706/4538/4833/518/4726/4710/4719/4731/4508/4716/4540/4541/10165"
"GO:1902600","GO:1902600","proton transmembrane transport",127,-0.617264850355341,-1.95384949063729,2.8565404506886e-06,0.000361907805433076,0.000335434691519457,2750,"tags=39%, list=16%, signal=33%","9377/9550/7352/55244/27069/10476/513/9016/1327/1815/7384/525/6553/517/539/516/56606/1537/1497/10312/10063/7388/83959/515/1528/4512/498/51382/6565/11331/150159/4514/292/9114/509/528/4538/81/5250/518/529/4508/291/4513/4540/4519/51606/23545/10165"
"GO:0009145","GO:0009145","purine nucleoside triphosphate biosynthetic process",106,-0.660324373273045,-2.03703761091445,3.21924249387014e-06,0.000396836892284911,0.000367808758332361,3191,"tags=49%, list=18%, signal=40%","132/4709/5465/54539/7415/514/6389/3614/4714/7040/4711/10476/513/4702/517/226/539/4724/516/4717/4715/4535/515/3615/4720/2023/498/4712/4704/4725/4831/84833/4722/4539/6390/30968/509/6391/4728/4706/4538/4833/518/4726/4710/4719/4731/4508/4716/4540/4541/10165"
"GO:0050821","GO:0050821","protein stabilization",190,-0.538536473638171,-1.81076302167512,3.48659597858333e-06,0.000418483269955751,0.000387871729916638,1315,"tags=25%, list=8%, signal=23%","57142/5216/5580/7756/8774/11331/3092/9531/10491/10574/6201/23162/1191/2597/64747/29997/10694/11040/11200/10211/811/8607/3327/1385/6135/22948/2319/10575/55011/4869/80155/6812/6125/483/6950/11140/7203/3320/3304/3303/908/9349/7157/10576/10728/3326/3329"
"GO:0043388","GO:0043388","positive regulation of DNA binding",34,0.902242151851243,2.07226846837123,3.85887342130872e-06,0.000431318282251252,0.000399767876740103,150,"tags=9%, list=1%, signal=9%","3005/1054/3280"
"GO:0006099","GO:0006099","tricarboxylic acid cycle",31,-0.835921614860202,-2.03448983829683,3.97179738095869e-06,0.000431318282251252,0.000399767876740103,1473,"tags=55%, list=9%, signal=50%","4191/4190/8802/47/3417/3658/6390/1737/6391/5160/1431/92259/3420/55526/3418/3421/2271"
"GO:0006119","GO:0006119","oxidative phosphorylation",137,-0.610169409567998,-1.9461020402004,3.75131475784432e-06,0.000431318282251252,0.000399767876740103,3930,"tags=60%, list=23%, signal=47%","126328/506/107075310/522/1347/4708/11315/1329/4705/55967/4694/79085/4707/1350/4697/10105/4709/54539/1349/7415/514/6389/9377/4714/51142/27069/4711/10476/513/1327/54205/7384/983/1345/4702/539/4724/4717/1537/4715/7381/4535/7385/7388/891/65084/515/84300/4720/4512/498/4712/4704/4725/4722/387/4539/4514/6390/637/30968/509/6391/2631/4728/51085/4706/4538/400916/4726/4710/4719/4731/4508/9555/4716/4513/4540/4519/205/10975/4541"
"GO:0022900","GO:0022900","electron transport chain",159,-0.589827923556383,-1.93269112863546,3.93987464705751e-06,0.000431318282251252,0.000399767876740103,3732,"tags=51%, list=22%, signal=40%","23369/4708/11315/1329/2109/4705/79751/55967/4694/4707/1350/444/4697/4709/2108/1349/27158/51022/6389/10514/9377/4714/51142/128/27069/4711/1327/54205/7384/983/1345/4702/84883/5860/4724/4688/4717/1537/4715/7381/4535/57019/7385/7388/891/314/7264/1528/4720/4512/4712/4704/4725/4722/2629/4539/4514/6390/637/6391/4199/4728/4706/4538/2820/4835/4726/3420/4710/4200/4719/4731/4716/4513/4540/4519/10975/11232/4541/10165/2936"
