"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0051235","GO:0051235","maintenance of location",294,0.58182842905728,1.76347193756943,3.1737548432439e-06,0.00113937798872456,0.000839053405926423,2509,"tags=23%, list=13%, signal=20%","1374/6672/7114/84959/6713/6546/2629/1627/309/7405/3638/5311/348/817/11014/11015/54832/5552/84649/8760/7184/22821/2934/2247/3685/7220/2281/2200/51141/2760/2583/5465/56898/5167/1729/1756/540/259266/158219/4023/23007/801/100820829/23230/57674/9641/9001/29899/53373/5797/81573/3309/5333/3709/4052/55704/23568/3098/134429/10142/3064/6717/857/6376/55283/5048/6721/6777"
"GO:0072521","GO:0072521","purine-containing compound metabolic process",434,0.534520456107999,1.66070937252945,4.01087425136586e-06,0.00133705358079461,0.000984624393286432,2359,"tags=21%, list=13%, signal=19%","23475/1728/3418/5152/4719/3157/7114/3312/23530/23057/9061/3295/54981/9200/11001/113/84649/5164/4200/5160/2982/3156/64087/9497/9540/4540/84532/122622/38/55902/79071/481/55669/107/272/5465/5167/53354/160428/4541/8654/3417/8833/79646/50808/9060/80221/4731/4967/5165/2766/6820/6999/84618/4720/2983/159/2180/215/56952/4508/4538/8564/200035/7157/10165/4594/27233/4597/4539/56606/952/83666/1738/4710/79877/368/4535/8460/283927/53343/6389/260425/523/5150/4976/349565/7040/4833/6095/79993/9414/4509"
"GO:0007015","GO:0007015","actin filament organization",416,0.52761552541599,1.63584416575503,5.0866222017809e-06,0.00158261772104743,0.0011654611571098,3231,"tags=33%, list=17%, signal=28%","8829/9948/7168/7114/55930/79822/84501/7169/1627/22998/3092/8153/359845/2013/10095/4646/644150/26999/7456/10152/80206/6281/23325/22921/114822/118/81553/90102/57698/8522/274/10097/10529/9353/5062/7184/2934/5921/6709/29767/4647/7481/961/2039/5962/55607/83543/6422/9897/130271/9886/1729/10788/253725/84952/23607/7170/8826/29766/2017/832/5629/94134/387680/80774/4641/800/7248/120/10486/11078/123016/348110/7454/54961/6385/5357/3636/90668/10096/85462/2041/6624/10391/55704/5879/84940/11346/64857/7273/23075/2059/126820/8500/57482/822/6376/10109/5290/9181/829/357/673/30011/87/11034/201191/84221/85477/1739/55288/89848/5339/54509/79816/9647/6093/10634/119/55740/71/136319/9475/7046/1265/246/5216/128239/5584/6840/57175/55435/9788/9645/123720/5217"
"GO:0051493","GO:0051493","regulation of cytoskeleton organization",475,0.526699411191485,1.65744306101137,6.49630789418216e-06,0.00184139102020826,0.00135602532472792,2980,"tags=30%, list=16%, signal=26%","8829/9948/122060/7168/7114/100506658/79822/51652/22924/5154/22998/8777/4130/6047/5563/27067/10207/4133/26999/91624/10152/80206/6281/23325/114822/2824/118/81553/90102/274/5595/9353/10763/28964/5062/2934/5921/5594/6709/29767/1213/7481/961/2039/8850/5962/6422/9897/130271/4135/1729/10788/253725/84952/23607/10263/128866/2932/29766/53904/2017/832/5629/387680/146057/57551/55558/7248/120/29899/22974/11078/123016/348110/4131/57606/7454/54961/2770/6385/23187/6904/5898/90668/7175/2041/6624/10391/55835/55704/5879/11346/672/64857/10142/85459/2258/23075/684/2059/22919/126820/8500/57482/822/10460/6376/10109/1027/5290/5048/9181/829/23077/673/50861/11034/91782/10982/79768/84722/10733/11076/85477/1739/58497/89848/9647/6093/79884/6522/10634/119/71/136319/9475/4591/7046/6622/246/5216"
"GO:0006753","GO:0006753","nucleoside phosphate metabolic process",480,0.508869956105789,1.6022159057356,6.70744532752097e-06,0.00184139102020826,0.00135602532472792,2056,"tags=19%, list=11%, signal=17%","23475/1728/3418/5152/4719/3157/7114/3312/23530/23057/9061/3295/54981/9200/11001/113/84649/56474/5164/4200/5160/2982/3156/64087/9497/6996/9540/4540/84532/122622/38/55902/79071/481/122481/55669/107/272/5465/5167/53354/160428/4541/8654/3417/8833/79646/6240/50808/51727/9060/80221/4731/4967/5165/2766/6820/6999/84618/4720/2983/159/2180/215/4508/4538/8564/200035/7157/10165/4594/27233/4597/4539/952/83666/1738/4710/79877/368/4535/8460/283927/53343/6389/260425/377841/523/5150/4976"
"GO:0007229","GO:0007229","integrin-mediated signaling pathway",104,0.696038264232426,1.88586111775577,9.8773771732912e-06,0.00225168176788051,0.00165816899667991,2398,"tags=33%, list=13%, signal=29%","6850/8829/83605/8516/3673/2013/3655/3913/1793/3912/81031/1495/3685/967/2335/961/4811/55612/3688/5786/3696/7006/3672/102/4627/3679/8754/3675/667/3915/5781/65979/55679/3911"
"GO:0030100","GO:0030100","regulation of endocytosis",241,0.589374374159831,1.75009548975299,1.10967818001397e-05,0.00225168176788051,0.00165816899667991,2301,"tags=20%, list=12%, signal=18%","2719/6850/6386/7474/60/3092/3673/9829/23208/348/5869/11031/1191/302/274/5873/3685/57534/967/961/11037/88455/55198/8291/8301/2332/23327/80230/57118/9765/79890/5532/112755/5898/1742/1950/7251/6311/9711/5879/51479/7052/26060/23011/20/5770/192683/84896/857"
"GO:0003002","GO:0003002","regionalization",374,0.536560417694664,1.65049151050116,1.09102022354264e-05,0.00225168176788051,0.00165816899667991,2398,"tags=21%, list=13%, signal=18%","2719/8829/8854/11022/7474/5567/3975/6790/10409/79600/5311/50937/3213/56998/27023/2263/5090/63917/2737/27031/10512/5362/57545/57216/6604/2247/4041/57534/7481/3199/3091/6422/8928/8701/51668/4487/79971/6091/4038/4208/84314/3200/6405/65009/7704/23272/2736/56603/10220/7289/80173/58524/27152/7157/51626/5125/23424/55329/3169/4036/221400/63950/7477/1767/28996/7080/1952/7516/56033/2296/5991/8481/92749/57728/5089/55212/3911"
"GO:0090066","GO:0090066","regulation of anatomical structure size",450,0.518784704884209,1.61993240945614,1.04160947567645e-05,0.00225168176788051,0.00165816899667991,3107,"tags=28%, list=17%, signal=24%","8829/1382/9948/7114/7474/79822/51652/6546/2664/27347/1185/8153/5979/27185/5865/3320/7504/348/4133/26999/80206/1385/4313/2982/118/81553/57698/274/10512/9353/2934/5921/223117/6709/29767/2335/2039/2643/8850/5962/9706/27345/8301/6560/9897/130271/10501/1182/253725/4897/6405/2932/29766/59/53904/2017/832/10509/55558/7248/120/79890/11078/23111/50809/6792/3672/196740/4131/7454/54961/154/56963/952/5357/1131/57154/8766/57403/7477/340481/5879/10371/23369/23011/64857/2296/5728/2258/23075/2059/6558/999/57482/822/857/10109/9990/5290/5048/65125/9856/153/829/11034/2730/3269/6649/85477/1739/89848/7869/6093/119/659/4881/136319/9475/57142/246/5216/128239/2803/6840/65267/23499"
"GO:0006091","GO:0006091","generation of precursor metabolites and energy",461,0.5139451991486,1.61247395789156,9.83687908879335e-06,0.00225168176788051,0.00165816899667991,1874,"tags=19%, list=10%, signal=17%","55526/9249/3418/4719/2026/5236/5214/23530/9945/2629/6715/2820/5019/34/6774/5836/3421/3953/2731/5563/29103/5502/637/7360/4200/5160/405/51/291/89801/4513/4519/28964/4540/2235/65084/5315/84532/3658/4514/38/55902/4512/8850/3091/5860/5465/5167/160428/2992/5257/51085/4541/217/63976/3417/2673/10728/4731/2271/4967/7351/55753/5313/2932/2936/4776/4720/215/23596/79611/4508/4538/93058/7157/10165/4539/8974/387712/7381/1738/9759/4710/4535/51341/80183/2631"
"GO:0009117","GO:0009117","nucleotide metabolic process",471,0.511202413867555,1.6075286731668,9.28727087439573e-06,0.00225168176788051,0.00165816899667991,2056,"tags=19%, list=11%, signal=17%","23475/1728/3418/5152/4719/3157/7114/3312/23530/23057/9061/3295/54981/9200/11001/113/84649/56474/5164/4200/5160/2982/3156/64087/9497/6996/9540/4540/84532/122622/38/55902/79071/481/122481/55669/107/272/5465/5167/53354/160428/4541/8654/3417/8833/79646/6240/50808/51727/9060/80221/4731/4967/5165/2766/6820/6999/84618/4720/2983/159/2180/215/4508/4538/8564/200035/7157/10165/4594/27233/4597/4539/952/83666/1738/4710/79877/368/4535/8460/283927/53343/6389/260425/523/5150/4976"
"GO:0071605","GO:0071605","monocyte chemotactic protein-1 production",16,0.941468222818035,1.90065013560713,1.36083186720244e-05,0.00244266301972659,0.00179881018109398,31,"tags=12%, list=0%, signal=12%","6850/4940"
"GO:0071637","GO:0071637","regulation of monocyte chemotactic protein-1 production",16,0.941468222818035,1.90065013560713,1.36083186720244e-05,0.00244266301972659,0.00179881018109398,31,"tags=12%, list=0%, signal=12%","6850/4940"
"GO:0051651","GO:0051651","maintenance of location in cell",200,0.603264261899302,1.75845736647407,1.40772375500427e-05,0.00244266301972659,0.00179881018109398,2461,"tags=24%, list=13%, signal=22%","6672/7114/84959/6546/1627/309/7405/3638/5311/348/817/11014/11015/54832/5552/7184/22821/2934/2247/7220/2281/51141/2760/56898/1729/1756/540/259266/23007/801/100820829/23230/9001/29899/53373/81573/3309/5333/3709/55704/23568/3098/10142/3064/6717/857/6376/55283/5048"
"GO:0034329","GO:0034329","cell junction assembly",384,0.526506964126439,1.62276814419554,1.41315409326372e-05,0.00244266301972659,0.00179881018109398,2962,"tags=27%, list=16%, signal=23%","8829/6386/9948/100506658/7474/60/4884/22998/23229/8777/3673/9076/3655/5583/51599/27067/10207/6281/1000/2706/3728/3791/2824/1495/2823/90102/653464/23316/928/5062/1016/64403/1366/2335/7481/2039/11037/6422/57463/5872/5318/4038/4208/5786/4897/83660/51201/2017/23380/57555/421/8506/4641/7248/64084/23129/2562/4131/7414/6385/6904/11187/10420/3909/6624/10391/5879/375790/4301/1949/667/5728/351/266727/2258/3915/10266/23654/999/857/51564/26047/2239/6801/10160/27445/829/23077/87/3556/143098/1739/9448/5339/221935/9647/6093/5566/84628/119/71/9475/6622/9748"
"GO:0045807","GO:0045807","positive regulation of endocytosis",123,0.673683438147676,1.84957185378082,1.52619555616799e-05,0.00245612229677104,0.00180872177527713,1047,"tags=14%, list=6%, signal=13%","2719/6850/7474/3092/3673/348/11031/1191/302/274/5873/57534/967/961/55198/2332/23327"
"GO:0032535","GO:0032535","regulation of cellular component size",345,0.540454800207047,1.64833731734482,1.49380788691943e-05,0.00245612229677104,0.00180872177527713,2497,"tags=26%, list=13%, signal=23%","8829/1382/9948/7114/7474/79822/51652/2664/27347/1185/8153/5979/27185/5865/3320/7504/348/4133/26999/80206/1385/118/81553/57698/274/10512/9353/2934/5921/223117/6709/29767/2335/2039/5962/9706/8301/6560/9897/130271/10501/1182/253725/4897/6405/2932/29766/53904/2017/832/10509/55558/7248/120/79890/11078/23111/50809/6792/4131/7454/54961/56963/5357/57154/8766/57403/7477/5879/10371/23369/23011/64857/5728/2258/23075/2059/6558/999/57482/822/10109/9990/5290/5048/65125/9856/829"
"GO:0060560","GO:0060560","developmental growth involved in morphogenesis",221,0.598099091389129,1.75950001382746,1.58856773821909e-05,0.0024712818780895,0.00181988549659135,3107,"tags=32%, list=17%, signal=27%","8829/1382/7474/3975/6790/2664/8153/27185/3320/348/3326/3913/4133/26999/2263/57698/10512/9353/6456/223117/2335/7481/114804/9706/6422/10501/23327/3688/4897/6405/2932/8826/2017/10509/7852/55558/23111/6792/374/5532/4131/84445/7414/56963/57154/7477/10371/23369/23011/351/2258/26053/999/6857/5048/9856/65059/7048/4851/10765/81565/7869/659/57142/51199/113622/440275/2803/4204/23499"
"GO:0007389","GO:0007389","pattern specification process",413,0.522036252535043,1.61777937590518,1.69286383376633e-05,0.00254857919747982,0.00187680829108559,2404,"tags=20%, list=13%, signal=18%","2719/8829/8854/11022/7474/5567/3975/6790/10409/79600/6781/5311/50937/3213/56998/9980/27023/2263/5090/63917/2737/27031/10512/5362/57545/57216/6604/2247/4041/57534/7481/3199/8642/3091/6422/8928/8701/51668/4487/79971/6091/4038/4208/84314/3200/6405/65009/7704/23272/2736/56603/10220/7289/80173/58524/27152/7157/123016/51626/5125/23424/7545/55329/3169/4036/221400/63950/7477/1767/28996/7080/1952/7516/56033/2296/5991/8481/444/92749/57728/5089/55212/3911/56917"
"GO:0009948","GO:0009948","anterior/posterior axis specification",45,0.823368402296207,2.00166293636765,1.89339425377953e-05,0.00271151586152922,0.00199679706063692,135,"tags=13%, list=1%, signal=13%","2719/11022/7474/3975/6790/10409"
"GO:0007264","GO:0007264","small GTPase mediated signal transduction",453,0.509203704904536,1.59154683028356,1.91729212407251e-05,0.00271151586152922,0.00199679706063692,3754,"tags=32%, list=20%, signal=26%","8829/6386/79822/23263/8615/2664/10287/23229/8153/29/121512/9649/9771/152273/348/55715/50937/1793/85004/10152/283455/4925/23179/64283/5337/57698/201176/81704/201475/9353/28964/22821/2247/5925/3685/9828/5962/5899/54453/139818/154796/6091/9267/9886/3688/9928/22898/84952/23607/8878/221178/3837/257106/80230/199731/6453/9815/84033/6655/23380/94134/23096/7157/153020/29899/84986/57493/7454/10564/55701/23550/7204/5898/1718/8550/55704/117178/5879/9077/8412/7052/3675/23011/8567/253959/3707/23075/26053/2665/2059/65979/50650/8729/403/2768/9181/2245/89846/50861/9754/4851/10982/57148/56882/6016/55288/23348/9448/54509/6093/9475/79567/9620/128239/11261/30851/5922/10211/6494/57449/11069/5338/9693/5908/8831/55103/9289/25791/57480/22808/4763/867/51571/55114/23365/57186/3984/9824/376267/22931/285282/10188/387/5880/50848"
"GO:0031589","GO:0031589","cell-substrate adhesion",320,0.544205368893966,1.65351144816592,2.00314102515039e-05,0.00274960563658143,0.00202484688765201,2398,"tags=24%, list=13%, signal=21%","8829/482/4192/59339/22998/8516/2192/3673/10675/2013/3655/255743/27185/59277/1793/3912/6281/3728/3791/2824/90102/10855/3685/5921/967/2335/2039/11037/29780/6422/54453/1605/4811/55612/5318/947/3688/5786/9928/253725/79625/10516/2932/5861/2017/23380/84168/1277/8910/3696/7248/11078/54749/3672/7414/50488/6385/6251/6904/10420/5328/7402/3679/8324/2041/8754/10391/5879/3675/5728/3915/2651/8500/55679/6376/10109/3911"
"GO:0009798","GO:0009798","axis specification",80,0.720789747828326,1.90087933484875,2.46912926759391e-05,0.00329240751196023,0.00242457355148696,1867,"tags=19%, list=10%, signal=17%","2719/11022/7474/3975/6790/10409/6781/6422/51668/79971/23272/123016/23424/55329/221400"
"GO:0050804","GO:0050804","modulation of chemical synaptic transmission",393,0.514200884406059,1.58837721197609,2.86438055354794e-05,0.00371335112316895,0.00273456213664737,3370,"tags=31%, list=18%, signal=26%","5152/27065/4311/6812/1979/7474/6505/1627/3092/29/10675/2771/4130/27185/6623/23208/5579/348/10874/27067/9498/5552/1000/2982/3156/23621/5575/2043/23316/5595/28964/8087/5594/10815/4920/7533/8291/55607/7804/27345/107/1605/2332/9148/22839/55638/320/2670/4208/3688/5786/9118/8878/5577/84446/51201/2932/816/4776/57555/4889/23613/2983/64084/8564/6198/23096/9001/6792/5532/4131/112755/154/952/7204/1742/10858/6853/23732/1949/5728/351/6810/6558/84896/999/6376/6857/112476/9495/8938/5048/7532/673/488/3269/6780/442898/23085/259232/5566/84628/6622/57142/4355/5216/2550/440275/3815/3799/1136/4204/10211/84866/4915/5217/9746/4297/9693/5908/8831/4137"
"GO:0048771","GO:0048771","tissue remodeling",138,0.646310681748132,1.80476511066327,3.24061791030438e-05,0.00383778681794409,0.00282619827018088,1216,"tags=15%, list=7%, signal=14%","6850/3488/4192/64114/84959/3606/3953/2034/9770/4313/55366/10512/4041/29887/3091/6422/7037/4054/4208/3200/7879"
"GO:0001894","GO:0001894","tissue homeostasis",224,0.588485331777285,1.73099041904065,3.14151644515746e-05,0.00383778681794409,0.00282619827018088,2929,"tags=27%, list=16%, signal=23%","6850/216/482/3315/100506658/84959/60/6505/64081/27347/9076/51599/1280/27031/5925/58476/6456/29887/7037/1182/7846/4054/947/3688/1756/7879/1525/2271/128866/25937/196740/5025/387597/7414/154/58494/952/368/92211/55765/2296/3915/2651/6558/5781/57482/6584/9414/4851/64332/4781/2103/728378/10312/124220/4155/6522/2074/71/64127"
"GO:0060249","GO:0060249","anatomical structure homeostasis",224,0.588485331777285,1.73099041904065,3.14151644515746e-05,0.00383778681794409,0.00282619827018088,2929,"tags=27%, list=16%, signal=23%","6850/216/482/3315/100506658/84959/60/6505/64081/27347/9076/51599/1280/27031/5925/58476/6456/29887/7037/1182/7846/4054/947/3688/1756/7879/1525/2271/128866/25937/196740/5025/387597/7414/154/58494/952/368/92211/55765/2296/3915/2651/6558/5781/57482/6584/9414/4851/64332/4781/2103/728378/10312/124220/4155/6522/2074/71/64127"
"GO:0032970","GO:0032970","regulation of actin filament-based process",340,0.535486998457523,1.63195773671127,3.32177545047156e-05,0.00383778681794409,0.00282619827018088,3240,"tags=32%, list=17%, signal=27%","8829/9948/7168/7114/79822/5154/22998/6781/817/27067/26999/10152/80206/6281/23325/3728/114822/2824/118/81553/90102/274/9353/5062/2934/5921/6709/29767/7481/961/2039/5962/6422/9897/10021/130271/5318/10788/253725/84952/23607/29766/59/53904/2017/832/5629/387680/57551/7248/120/11078/1824/123016/348110/7454/54961/6385/5898/90668/4627/2041/6624/10391/55704/5879/11346/64857/10142/2258/23075/684/6717/2059/126820/8500/57482/822/857/6376/1829/10109/5290/829/673/488/11034/85477/1739/89848/9647/6093/6522/119/71/136319/9475/7046/1265/246/5216/9620/6840/57175/55435/9788/123720/5217/3690"
"GO:0010876","GO:0010876","lipid localization",384,0.516487337739608,1.59188625349868,3.37152902369204e-05,0.00383778681794409,0.00282619827018088,2673,"tags=22%, list=14%, signal=19%","6850/1374/1382/1376/21/6713/57088/2629/10162/11001/348/54832/1191/302/84649/8760/81579/147011/26031/3685/153768/5947/2760/2583/9388/23780/57614/5465/5167/9600/5825/9885/158219/23762/58488/4023/57488/57205/389610/114883/9217/7357/5104/23673/10087/2180/3949/215/23230/57674/9641/1622/6198/950/5025/55102/10396/1950/23461/63982/5205/114879/134429/338440/20/81575/4833/5781/6342/6578/5306/857/23200/57476/3069/6721/6777/5359/2181/26020/11000/10765/114881"
